emp_no,salary
11326,40000
11338,82210
11339,40000
11340,48813
11360,63466
11372,52023
11376,46964
11380,53345
11385,40000
11386,47726
11396,48918
11398,44625
11401,52021
11410,45665
11417,74114
11418,40000
11420,40000
11423,43947
11425,40000
11441,67352
11451,61848
11452,52083
11459,40000
11461,49398
11477,40000
11501,48608
11503,56928
11506,89747
11509,40000
11513,82525
11518,40000
11519,61444
11523,64203
11524,41081
11526,67591
11531,53370
11533,40000
11540,70043
11555,40000
11562,82255
11568,54673
11577,40000
11578,40000
11587,40000
11596,54076
11603,69180
11606,40000
11607,49584
11628,43966
11636,47900
11644,80722
11647,40000
11649,40000
11660,65758
11667,79814
11676,43310
11681,40000
11684,68753
11686,40000
11690,44420
11696,51633
11705,79701
11708,68112
11713,53387
11732,40000
11737,48832
11748,54491
11751,40000
11763,40000
11774,40000
11778,40000
11791,40000
11797,88050
11807,40000
11813,94687
11814,40000
11823,72637
11832,40000
11841,90296
11844,78049
11847,64449
11864,52517
11872,43159
11876,45372
11896,40000
11906,81324
11911,40000
11926,41612
11933,56130
11938,40000
11939,64815
11940,60193
11944,52061
11945,53056
11948,49929
11989,40000
11993,56505
11997,40000
12011,85833
12015,42853
12021,40000
12023,40000
12024,65580
12025,62126
12028,51314
12033,49992
12034,40148
12036,67143
12043,49009
12050,46704
12052,40000
12053,48319
12055,60201
12060,40000
12063,56022
12069,51928
12082,72118
12087,45432
12090,46269
12092,40000
12093,40000
12095,57978
12099,104610
12102,90853
12104,43465
12114,40000
12123,64879
12138,40000
12160,60391
12165,41951
12168,40000
12173,58321
12174,40000
12190,40000
12191,45307
12206,40000
12210,40000
12216,40000
12218,40000
12230,53692
12231,40000
12242,46911
12249,70099
12250,61573
12256,40000
12269,40000
12270,52840
12272,43811
12281,45417
12303,40000
12308,58741
12316,46261
12338,46270
12341,40000
12343,52134
12351,67969
12364,42337
12366,40000
12368,45415
12373,75986
12413,53179
12415,53615
12422,71376
12427,40000
12434,40000
12438,109440
12451,40000
12454,41347
12480,62415
12487,40000
12488,40000
12492,59589
12493,40000
12499,69706
12523,94760
12524,42824
12537,85107
12541,93105
12542,44176
12555,68051
12557,41840
12558,40000
12568,40000
12586,50972
12590,72208
12597,63589
12603,43168
12608,40000
12612,92187
12623,79700
12637,44370
12639,40000
12644,40000
12645,63135
12662,69016
12663,49966
12672,54041
12680,46321
12689,59689
12691,48493
12709,45510
12721,70155
12722,62325
12725,40000
12729,51796
12731,40000
12732,74436
12734,40000
12748,40000
12754,56137
12755,40196
12759,49963
12768,44107
12769,40000
12770,55103
12773,65556
12777,50672
12785,68680
12786,51030
12795,56969
12796,40000
12807,48331
12815,65073
12816,66194
12819,48455
12828,85769
12840,40000
12848,40000
12851,64013
12857,52646
12868,40000
12871,41100
12872,56040
12876,42277
12885,40000
12889,58901
12890,66803
12893,50803
12895,40000
12905,58659
12910,69301
12922,69441
12923,40000
12936,64450
12940,49760
12944,40000
12951,60566
12960,40000
12962,73680
12972,40000
12974,93034
12982,40000
12983,57252
12986,50021
13008,40000
13012,40000
13027,65940
13049,60266
13054,40000
13062,55665
13067,40000
13073,76963
13076,50582
13084,64106
13095,40000
13096,52544
13108,40000
13110,57941
13124,73785
13126,40000
13140,40000
13143,40000
13147,77429
13149,46791
13150,40000
13171,40000
13202,51915
13204,45177
13213,61131
13216,40000
13227,88669
13232,40000
13249,40000
13250,47829
13252,55454
13261,88361
13263,61281
13276,65836
13290,40000
13302,40000
13303,63524
13305,104969
13309,40000
13332,40000
13333,50997
13341,40000
13342,59327
13343,40000
13347,79839
13349,66066
13357,40000
13359,62189
13361,40000
13368,52872
13378,64833
13388,52597
13389,40000
13390,40000
13396,40000
13402,40000
13408,52479
13412,56217
13416,40000
13422,59466
13436,67296
13439,49283
13442,40000
13446,64812
13453,52593
13456,40000
13457,40812
13467,56977
13472,40000
13475,55431
13479,82384
13500,57581
13504,41895
13522,70884
13523,45333
13546,50295
13549,40000
13554,49930
13571,61100
13575,73636
13586,40000
13596,57320
13612,40000
13621,73192
13624,40000
13629,40000
13630,40000
13643,64841
13648,47723
13651,62278
13660,50907
13673,50560
13683,40000
13684,79100
13698,57541
13708,48399
13713,56608
13719,49098
13721,64754
13730,53832
13738,48349
13744,58206
13747,47752
13762,88048
13766,43748
13769,61025
13775,70161
13776,53362
13787,40000
13788,40000
13798,41101
13811,52175
13831,40000
13832,64799
13840,40000
13841,52277
13842,40000
13846,61097
13847,40599
13856,77934
13857,51929
13859,40000
13863,84893
13870,40000
13884,44785
13888,40000
13894,48958
13897,48476
13902,62721
13904,73885
13913,42772
13916,90797
13919,51486
13922,80951
13928,76677
13930,78867
13934,46507
13942,40000
13944,54309
13948,42837
13951,82054
13960,43204
13969,60392
13979,50381
13986,46099
13993,69962
13994,88328
13996,57054
14001,40000
14005,40000
14015,63084
14024,49470
14030,51275
14031,58367
14039,55689
14045,40000
14049,40000
14058,56244
14066,69020
14067,44669
14074,44894
14076,50846
14084,40000
14086,68537
14088,44821
14093,44420
14107,82396
14112,61757
14113,46841
14118,46248
14128,47537
14139,40000
14146,40000
14147,40000
14148,40000
14165,40000
14167,40000
14182,80254
14197,52474
14199,40000
14209,40000
14220,68017
14224,40000
14242,40000
14244,61406
14245,40000
14246,47343
14252,40000
14256,46348
14257,40000
14259,42593
14273,64222
14277,40000
14298,40000
14320,40000
14327,44147
14330,46376
14331,40000
14332,40000
14335,54734
14340,42858
14342,56327
14345,61910
14354,40000
14360,43476
14370,41248
14372,57667
14380,47819
14382,66995
14385,40000
14394,40000
14422,59001
14424,40000
14455,63969
14456,57852
14478,40000
14481,40000
14484,64573
14486,40000
14491,40617
14494,40000
14500,50058
14509,40000
14513,83273
14514,40000
14515,61645
14516,73262
14522,40000
14524,104682
14526,60761
14534,49590
14537,48332
14539,42975
14548,40000
14556,40000
14560,62770
14563,40000
14568,40000
14574,40000
14577,40000
14581,59499
14597,44486
14607,67813
14611,86684
14620,53303
14622,40000
14623,47200
14627,49395
14632,40000
14634,46360
14641,68814
14642,54553
14646,40000
14648,89209
14654,72278
14656,50794
14659,40926
14665,85792
14668,53268
14675,40000
14678,40000
14690,40000
14692,40000
14693,59960
14710,40341
14722,72726
14741,72648
14745,46886
14750,40000
14752,61170
14756,65797
14759,57346
14774,40000
14778,94991
14780,51232
14789,48395
14801,57944
14802,40000
14806,40000
14817,41203
14820,81483
14821,42545
14826,91205
14828,45410
14830,70979
14837,55203
14842,46685
14865,61175
14877,40000
14879,54322
14885,40000
14888,60916
14909,40000
14921,55140
14923,40000
14925,40000
14926,53756
14928,53377
14949,44930
14955,45564
14957,75725
14959,48289
14982,45283
14993,45407
15004,46038
15015,80996
15029,40000
15032,40000
15036,40000
15042,40000
15048,41400
15052,40630
15059,40000
15066,43455
15069,40000
15077,40000
15080,40000
15094,64621
15102,40374
15105,75800
15118,40000
15123,47576
15133,40000
15134,62752
15139,71066
15143,74525
15145,51443
15150,47983
15155,40000
15159,48126
15166,50979
15179,51637
15183,59214
15184,56726
15200,73718
15216,43855
15218,44614
15223,40000
15228,40000
15230,70187
15243,41015
15271,88026
15278,40000
15292,87586
15303,40000
15308,40000
15312,40508
15340,40000
15341,81298
15343,48936
15354,40782
15356,40000
15358,40000
15361,40000
15366,40712
15367,66173
15372,79245
15375,65920
15392,55638
15408,40000
15409,41103
15412,62190
15420,40000
15425,47184
15433,53536
15438,43326
15439,74668
15441,40000
15454,57571
15459,40000
15463,40000
15465,40000
15480,47645
15484,40611
15504,40000
15508,44377
15513,76266
15518,55563
15525,40000
15535,40000
15541,50265
15543,40000
15545,40000
15548,48171
15550,40000
15563,56239
15565,73532
15566,61655
15569,40000
15571,40000
15582,72083
15593,76621
15600,40000
15601,83263
15603,40000
15604,65727
15610,46172
15621,52313
15623,52506
15633,49015
15636,40000
15638,54600
15641,56588
15656,66141
15664,53688
15666,40000
15669,44506
15675,69780
15677,40000
15682,40000
15692,40000
15693,52017
15703,40000
15708,85063
15714,40000
15717,95275
15723,47524
15724,40000
15726,70522
15734,49292
15740,57994
15743,40000
15747,58882
15750,40000
15753,40000
15762,56568
15763,60153
15765,40000
15767,40000
15769,61575
15770,49213
15776,68190
15778,44337
15796,40000
15812,67864
15821,40000
15840,87972
15841,40000
15842,40000
15846,40000
15866,40000
15867,44007
15871,61545
15876,51140
15877,40000
15880,40000
15885,79876
15892,60367
15902,40000
15905,47421
15910,40648
15920,48494
15934,50454
15938,69499
15939,42849
15941,40000
15943,40000
15948,40000
15949,40000
15960,49265
15964,52908
15966,40000
15977,44282
15978,40000
15984,40000
15989,47599
15993,45611
16008,48384
16018,52560
16022,40000
16025,84433
16033,40000
16053,45691
16056,48691
16058,44227
16072,40000
16075,40000
16076,47061
16077,49020
16088,40000
16093,40000
16099,40000
16105,55207
16117,98795
16126,68863
16134,40000
16138,67593
16146,53931
16147,45868
16154,40000
16156,93906
16165,40000
16166,40000
16175,70428
16185,44003
16198,47730
16201,53081
16206,40000
16219,40000
16222,40000
16230,40000
16235,40000
16238,62713
16242,40408
16249,40000
16252,64982
16255,40000
16257,70108
16261,40653
16262,90599
16266,57642
16277,40000
16280,40000
16289,70459
16293,48233
16295,55149
16300,66106
16320,40000
16329,40000
16331,63123
16332,73736
16337,40000
16341,40000
16368,40000
16383,55977
16388,40000
16396,77582
16398,71254
16399,59384
16404,45689
16405,59045
16412,66524
16425,53045
16426,40000
16427,48702
16446,94600
16453,47433
16466,40000
16472,54267
16478,40000
16479,62446
16490,85462
16508,42769
16510,40000
16544,50856
16546,47819
16549,60531
16551,82980
16554,40000
16557,53197
16565,40000
16567,40000
16569,40000
16570,46162
16582,40000
16607,54558
16617,40000
16619,40000
16631,43371
16636,40000
16644,47541
16655,54859
16657,63463
16658,50917
16662,58703
16674,40000
16678,41265
16679,40000
16683,60120
16692,40603
16698,43050
16706,63470
16729,51318
16730,54296
16733,40000
16744,54561
16756,61544
16759,40000
16766,44033
16769,40000
16772,73187
16778,52670
16779,54802
16782,75184
16786,40000
16799,54405
16801,48932
16803,50968
16806,72405
16808,87215
16828,51787
16829,69422
16851,51771
16852,48864
16856,72853
16859,74669
16862,40000
16864,50361
16871,55303
16875,40000
16880,40000
16889,58489
16896,45152
16897,57244
16901,40000
16910,57230
16919,40184
16921,71025
16933,69957
16934,40000
16952,48158
16959,40000
16969,49377
16979,40000
16986,61653
16988,47878
17011,97164
17018,40000
17024,58181
17034,40000
17040,48512
17041,40492
17044,45207
17056,40000
17057,40000
17063,91391
17068,40000
17072,40000
17078,44442
17079,67644
17080,40000
17081,40846
17090,40000
17093,43944
17098,40000
17103,48187
17112,40000
17125,40000
17132,56511
17143,40000
17146,65674
17148,50977
17153,49342
17181,56376
17185,75574
17191,50099
17196,42804
17199,40000
17204,40000
17220,45404
17224,40000
17227,42502
17228,40000
17230,75760
17236,75541
17255,68728
17266,83740
17277,40000
17279,69586
17282,40000
17284,40000
17291,85606
17303,40000
17305,55453
17308,52784
17314,72592
17316,56411
17325,40000
17327,50152
17333,42607
17335,64137
17336,71761
17339,58306
17340,65863
17370,75749
17396,40000
17397,40000
17407,53648
17413,40425
17428,40000
17436,79815
17439,69016
17440,72408
17448,40728
17457,59711
17463,40000
17470,60901
17474,54141
17476,56367
17478,40000
17479,49197
17482,74008
17487,40000
17489,48368
17500,44825
17505,63455
17507,84985
17523,40000
17526,88889
17542,42531
17544,53927
17556,67047
17562,53836
17571,56793
17573,77659
17576,40000
17586,40000
17589,47493
17611,55338
17621,60838
17625,47447
17644,80676
17651,40000
17676,40000
17677,40000
17681,67824
17688,45880
17694,40000
17695,71240
17696,40000
17699,48618
17702,40000
17705,50346
17727,40000
17742,52300
17745,40000
17748,55237
17749,61130
17751,40000
17753,79498
17754,40000
17775,72209
17776,40000
17778,40000
17783,49706
17796,67933
17806,40000
17807,40000
17819,40000
17834,40000
17835,46049
17836,61098
17849,40000
17851,77923
17869,40000
17882,53799
17885,51626
17890,54478
17909,70300
17916,65572
17950,40000
17956,40000
17958,40000
17963,57834
17968,72186
17973,51947
17981,63226
17995,40000
18000,51167
18008,40000
18016,50136
18017,67879
18018,70282
18020,40000
18024,57859
18034,41384
18040,56308
18047,40000
18061,57737
18065,52601
18068,66242
18075,44780
18086,74191
18095,40000
18097,53994
18099,48187
18101,91793
18105,40000
18108,76712
18109,70723
18117,41007
18123,40000
18134,70424
18138,62786
18140,40000
18144,40069
18155,40000
18169,40000
18175,70857
18190,40000
18191,40000
18199,43128
18200,52795
18202,40000
18205,60924
18210,40000
18217,52761
18219,55329
18220,42968
18234,59634
18239,42976
18250,48469
18256,40000
18259,40000
18261,40000
18284,79794
18291,45259
18297,56421
18299,40000
18308,49792
18316,54186
18322,40000
18327,68661
18328,41881
18339,40000
18346,45486
18348,40000
18356,42677
18366,45445
18369,53188
18375,41562
18379,40000
18386,66338
18388,42719
18390,60326
18393,40205
18401,59818
18407,67557
18418,47803
18435,62089
18443,69107
18449,40000
18456,40000
18459,40000
18464,40000
18478,40000
18492,66792
18497,40000
18499,40000
18503,66668
18511,40000
18536,40000
18537,40789
18538,59168
18540,40000
18542,48606
18546,53669
18549,40000
18581,99867
18582,50417
18596,46630
18604,40000
18621,40510
18627,40000
18628,68622
18662,46998
18669,47170
18671,55188
18681,77064
18691,47438
18698,40000
18701,58282
18705,48680
18706,47897
18716,40000
18725,48904
18726,40000
18727,53209
18728,42857
18742,48647
18759,40000
18769,46459
18770,55686
18771,51637
18782,40000
18783,40000
18784,48213
18789,61935
18799,42095
18802,40000
18806,59955
18809,63500
18811,59977
18812,57376
18823,40000
18829,50207
18833,46611
18835,40000
18850,57246
18860,51682
18865,73055
18872,48988
18875,40000
18882,74916
18886,50615
18888,40562
18892,75422
18917,52218
18927,40000
18933,47862
18954,47954
18958,80150
18983,56408
18986,55714
18989,53559
18994,69135
19000,53700
19006,40000
19031,86266
19037,40000
19042,40000
19049,40000
19062,55889
19066,56296
19073,64081
19076,40000
19087,55158
19101,47268
19104,49326
19105,41966
19108,70249
19111,40832
19114,71920
19116,40000
19121,40000
19129,40000
19136,51728
19147,76197
19151,40000
19153,76260
19154,40000
19157,40000
19160,72108
19165,45441
19174,83244
19183,61455
19192,56767
19200,81196
19202,72229
19206,71889
19225,44534
19239,60878
19242,64357
19244,51173
19245,79496
19249,40000
19250,65051
19256,40000
19268,40000
19271,42273
19293,50563
19294,40000
19321,95207
19328,40000
19333,44724
19336,74053
19343,44351
19348,73407
19356,51642
19359,53686
19360,56763
19373,78150
19382,40000
19386,71095
19394,70830
19397,46492
19400,48508
19406,49576
19410,40000
19419,52164
19426,40000
19444,49310
19453,40000
19454,40000
19467,40000
19470,40000
19475,67482
19493,59120
19496,40000
19503,43939
19508,40000
19512,40000
19515,79297
19516,66455
19534,40000
19543,55814
